timestamp,conso_horaire,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,solar_irradiance,hour,dayofweek,month,lag_1,lag_24,rolling_24
2015-10-31 09:00:00+00:00,0.09000000000000341,32.5,18,979.2,15.5,729.08,9,5,10,0.14000000000000057,0.6600000000000001,0.28708333333333336
2015-10-31 10:00:00+00:00,0.1699999999999946,34.2,19,978.9,15.1,860.08,10,5,10,0.09000000000000341,0.3000000000000007,0.2633333333333335
2015-10-31 11:00:00+00:00,0.11000000000000654,35.3,19,977.9,13.0,917.38,11,5,10,0.1699999999999946,0.22000000000000242,0.25791666666666657
2015-10-31 12:00:00+00:00,0.13999999999999346,36.1,20,976.6,11.3,908.3,12,5,10,0.11000000000000654,1.1249999999999964,0.2533333333333334
2015-10-31 13:00:00+00:00,0.12000000000000455,36.3,20,975.7,9.4,784.08,13,5,10,0.13999999999999346,0.26500000000000057,0.21229166666666663
2015-10-31 14:00:00+00:00,0.134999999999998,36.2,21,975.0,8.6,606.03,14,5,10,0.12000000000000455,0.3100000000000023,0.20625000000000013
2015-10-31 15:00:00+00:00,0.11999999999999744,35.7,22,974.5,8.7,382.6,15,5,10,0.134999999999998,0.240000000000002,0.19895833333333326
2015-10-31 16:00:00+00:00,0.13000000000000256,34.6,25,974.7,5.2,153.45,16,5,10,0.11999999999999744,0.259999999999998,0.1939583333333331
2015-10-31 17:00:00+00:00,0.11999999999999744,33.1,27,975.3,6.3,10.57,17,5,10,0.13000000000000256,0.21000000000000085,0.1885416666666666
2015-10-31 18:00:00+00:00,0.13500000000000512,31.6,30,976.4,10.8,0.0,18,5,10,0.11999999999999744,0.259999999999998,0.18479166666666647
2015-10-31 19:00:00+00:00,0.125,29.4,50,977.0,11.6,0.0,19,5,10,0.13500000000000512,0.22999999999999687,0.17958333333333343
2015-10-31 20:00:00+00:00,0.14499999999999602,28.4,59,977.6,9.2,0.0,20,5,10,0.125,0.14500000000000313,0.17520833333333355
2015-10-31 21:00:00+00:00,0.10000000000000142,27.8,65,978.0,5.6,0.0,21,5,10,0.14499999999999602,0.16499999999999915,0.17520833333333327
2015-10-31 22:00:00+00:00,0.11999999999999744,27.3,70,978.3,3.3,0.0,22,5,10,0.10000000000000142,0.23000000000000398,0.17250000000000001
2015-10-31 23:00:00+00:00,0.13000000000000256,26.7,75,978.3,0.7,0.0,23,5,10,0.11999999999999744,0.509999999999998,0.1679166666666664
2015-11-01 00:00:00+00:00,0.13000000000000256,26.7,75,978.1,3.1,0.0,0,6,11,0.13000000000000256,0.1700000000000017,0.15208333333333326
